Date,Store,Product,Category,Quantity,Unit,Reason,Value_Lost,Notes
2026-03-31,Store B - Mall,Tomatoes,Fresh Produce,1.58,kg,Other,3.48,
2026-03-31,Store B - Mall,Milk,Dairy,3.81,kg,Other,5.71,
2026-03-31,Store B - Mall,Chicken,Meat,6.83,kg,Quality Issues,51.23,
2026-04-01,Store B - Mall,Apples,Fresh Produce,1.05,kg,Staff Error,2.62,
2026-04-01,Store B - Mall,Bananas,Fresh Produce,6.79,kg,Expired,8.15,
2026-04-01,Store B - Mall,Tomatoes,Fresh Produce,5.96,kg,Damaged,13.11,
2026-04-01,Store B - Mall,Milk,Dairy,1.19,kg,Staff Error,1.78,
2026-04-01,Store B - Mall,Cheese,Dairy,1.62,kg,Other,8.1,
2026-04-01,Store B - Mall,Chicken,Meat,7.41,kg,Quality Issues,55.58,
2026-04-02,Store B - Mall,Lettuce,Fresh Produce,4.1,kg,Damaged,7.38,
2026-04-02,Store B - Mall,Milk,Dairy,5.96,kg,Damaged,8.94,
2026-04-02,Store B - Mall,Yogurt,Dairy,6.77,kg,Quality Issues,13.54,
2026-04-02,Store B - Mall,Chicken,Meat,5.51,kg,Customer Return,41.32,
2026-04-03,Store B - Mall,Apples,Fresh Produce,1.6,kg,Customer Return,4.0,
2026-04-03,Store B - Mall,Bananas,Fresh Produce,4.26,kg,Expired,5.11,
2026-04-03,Store B - Mall,Tomatoes,Fresh Produce,5.09,kg,Other,11.2,
2026-04-03,Store B - Mall,Cheese,Dairy,1.59,kg,Expired,7.95,
2026-04-03,Store B - Mall,Yogurt,Dairy,6.87,kg,Customer Return,13.74,
2026-04-03,Store B - Mall,Chicken,Meat,0.87,kg,Quality Issues,6.53,
2026-04-04,Store B - Mall,Bananas,Fresh Produce,4.7,kg,Staff Error,5.64,
2026-04-04,Store B - Mall,Tomatoes,Fresh Produce,3.22,kg,Damaged,7.08,
2026-04-04,Store B - Mall,Milk,Dairy,5.37,kg,Other,8.05,
2026-04-04,Store B - Mall,Cheese,Dairy,6.01,kg,Other,30.05,
2026-04-05,Store B - Mall,Lettuce,Fresh Produce,0.54,kg,Expired,0.97,
2026-04-05,Store B - Mall,Tomatoes,Fresh Produce,5.77,kg,Quality Issues,12.69,
2026-04-05,Store B - Mall,Milk,Dairy,2.94,kg,Other,4.41,
2026-04-05,Store B - Mall,Cheese,Dairy,5.7,kg,Customer Return,28.5,
2026-04-05,Store B - Mall,Chicken,Meat,4.34,kg,Customer Return,32.55,
2026-04-06,Store B - Mall,Milk,Dairy,4.37,kg,Expired,6.55,
2026-04-07,Store B - Mall,Apples,Fresh Produce,2.97,kg,Damaged,7.43,
2026-04-07,Store B - Mall,Tomatoes,Fresh Produce,3.45,kg,Staff Error,7.59,
2026-04-07,Store B - Mall,Milk,Dairy,0.69,kg,Overstock,1.03,
2026-04-07,Store B - Mall,Cheese,Dairy,2.05,kg,Quality Issues,10.25,
2026-04-07,Store B - Mall,Yogurt,Dairy,3.88,kg,Quality Issues,7.76,
2026-04-08,Store B - Mall,Apples,Fresh Produce,6.18,kg,Damaged,15.45,
2026-04-08,Store B - Mall,Bananas,Fresh Produce,3.03,kg,Expired,3.64,
2026-04-08,Store B - Mall,Tomatoes,Fresh Produce,5.94,kg,Damaged,13.07,
2026-04-08,Store B - Mall,Yogurt,Dairy,5.0,kg,Quality Issues,10.0,
2026-04-08,Store B - Mall,Chicken,Meat,4.34,kg,Damaged,32.55,
2026-04-09,Store B - Mall,Apples,Fresh Produce,7.74,kg,Quality Issues,19.35,
2026-04-09,Store B - Mall,Tomatoes,Fresh Produce,4.68,kg,Other,10.3,
2026-04-09,Store B - Mall,Milk,Dairy,6.29,kg,Staff Error,9.44,
2026-04-09,Store B - Mall,Cheese,Dairy,1.19,kg,Other,5.95,
2026-04-09,Store B - Mall,Yogurt,Dairy,3.24,kg,Customer Return,6.48,
2026-04-09,Store B - Mall,Chicken,Meat,5.03,kg,Customer Return,37.73,
2026-04-10,Store B - Mall,Apples,Fresh Produce,3.8,kg,Expired,9.5,
2026-04-10,Store B - Mall,Tomatoes,Fresh Produce,3.91,kg,Other,8.6,
2026-04-10,Store B - Mall,Yogurt,Dairy,1.06,kg,Expired,2.12,
2026-04-11,Store B - Mall,Bananas,Fresh Produce,7.7,kg,Customer Return,9.24,
2026-04-11,Store B - Mall,Milk,Dairy,7.51,kg,Damaged,11.27,
2026-04-11,Store B - Mall,Cheese,Dairy,7.04,kg,Expired,35.2,
2026-04-11,Store B - Mall,Yogurt,Dairy,1.55,kg,Other,3.1,
2026-04-11,Store B - Mall,Chicken,Meat,1.2,kg,Damaged,9.0,
2026-04-12,Store B - Mall,Apples,Fresh Produce,1.11,kg,Overstock,2.78,
2026-04-12,Store B - Mall,Lettuce,Fresh Produce,3.21,kg,Customer Return,5.78,
2026-04-12,Store B - Mall,Tomatoes,Fresh Produce,6.89,kg,Staff Error,15.16,
2026-04-12,Store B - Mall,Yogurt,Dairy,3.79,kg,Expired,7.58,
2026-04-13,Store B - Mall,Apples,Fresh Produce,6.37,kg,Damaged,15.93,
2026-04-13,Store B - Mall,Bananas,Fresh Produce,4.42,kg,Overstock,5.3,
2026-04-13,Store B - Mall,Lettuce,Fresh Produce,6.05,kg,Overstock,10.89,
2026-04-13,Store B - Mall,Cheese,Dairy,3.75,kg,Staff Error,18.75,
2026-04-13,Store B - Mall,Chicken,Meat,5.53,kg,Overstock,41.48,
2026-04-14,Store B - Mall,Bananas,Fresh Produce,1.45,kg,Overstock,1.74,
2026-04-14,Store B - Mall,Lettuce,Fresh Produce,7.44,kg,Other,13.39,
2026-04-14,Store B - Mall,Tomatoes,Fresh Produce,3.06,kg,Overstock,6.73,
2026-04-14,Store B - Mall,Chicken,Meat,3.05,kg,Damaged,22.88,
2026-04-15,Store B - Mall,Apples,Fresh Produce,3.91,kg,Staff Error,9.78,
2026-04-15,Store B - Mall,Bananas,Fresh Produce,5.46,kg,Other,6.55,
2026-04-15,Store B - Mall,Milk,Dairy,4.16,kg,Customer Return,6.24,
2026-04-15,Store B - Mall,Chicken,Meat,5.7,kg,Staff Error,42.75,
2026-04-16,Store B - Mall,Lettuce,Fresh Produce,5.76,kg,Customer Return,10.37,
2026-04-16,Store B - Mall,Milk,Dairy,6.94,kg,Damaged,10.41,
2026-04-16,Store B - Mall,Chicken,Meat,1.97,kg,Expired,14.78,
2026-04-17,Store B - Mall,Apples,Fresh Produce,1.24,kg,Customer Return,3.1,
2026-04-17,Store B - Mall,Bananas,Fresh Produce,3.87,kg,Overstock,4.64,
2026-04-17,Store B - Mall,Milk,Dairy,2.97,kg,Damaged,4.46,
2026-04-17,Store B - Mall,Cheese,Dairy,1.08,kg,Damaged,5.4,
2026-04-17,Store B - Mall,Yogurt,Dairy,7.76,kg,Overstock,15.52,
2026-04-18,Store B - Mall,Tomatoes,Fresh Produce,0.55,kg,Staff Error,1.21,
2026-04-18,Store B - Mall,Milk,Dairy,7.42,kg,Damaged,11.13,
2026-04-18,Store B - Mall,Yogurt,Dairy,0.57,kg,Quality Issues,1.14,
2026-04-18,Store B - Mall,Chicken,Meat,2.51,kg,Damaged,18.82,
2026-04-19,Store B - Mall,Lettuce,Fresh Produce,1.86,kg,Quality Issues,3.35,
2026-04-19,Store B - Mall,Tomatoes,Fresh Produce,1.83,kg,Staff Error,4.03,
2026-04-19,Store B - Mall,Milk,Dairy,2.01,kg,Damaged,3.01,
2026-04-19,Store B - Mall,Yogurt,Dairy,4.55,kg,Other,9.1,
2026-04-19,Store B - Mall,Chicken,Meat,5.49,kg,Damaged,41.18,
2026-04-20,Store B - Mall,Bananas,Fresh Produce,2.54,kg,Overstock,3.05,
2026-04-20,Store B - Mall,Lettuce,Fresh Produce,5.79,kg,Damaged,10.42,
2026-04-20,Store B - Mall,Milk,Dairy,1.28,kg,Customer Return,1.92,
2026-04-20,Store B - Mall,Chicken,Meat,5.38,kg,Damaged,40.35,
2026-04-21,Store B - Mall,Bananas,Fresh Produce,6.86,kg,Damaged,8.23,
2026-04-21,Store B - Mall,Lettuce,Fresh Produce,4.59,kg,Overstock,8.26,
2026-04-21,Store B - Mall,Milk,Dairy,5.85,kg,Staff Error,8.77,
2026-04-21,Store B - Mall,Cheese,Dairy,1.1,kg,Other,5.5,
2026-04-22,Store B - Mall,Apples,Fresh Produce,6.84,kg,Quality Issues,17.1,
2026-04-22,Store B - Mall,Bananas,Fresh Produce,4.64,kg,Staff Error,5.57,
2026-04-22,Store B - Mall,Tomatoes,Fresh Produce,6.93,kg,Overstock,15.25,
2026-04-22,Store B - Mall,Milk,Dairy,7.6,kg,Quality Issues,11.4,
2026-04-23,Store B - Mall,Apples,Fresh Produce,1.88,kg,Quality Issues,4.7,
2026-04-23,Store B - Mall,Lettuce,Fresh Produce,5.86,kg,Customer Return,10.55,
2026-04-23,Store B - Mall,Tomatoes,Fresh Produce,6.93,kg,Quality Issues,15.25,
2026-04-23,Store B - Mall,Milk,Dairy,3.63,kg,Staff Error,5.45,
2026-04-23,Store B - Mall,Cheese,Dairy,2.07,kg,Damaged,10.35,
2026-04-23,Store B - Mall,Yogurt,Dairy,2.92,kg,Staff Error,5.84,
2026-04-24,Store B - Mall,Apples,Fresh Produce,4.98,kg,Customer Return,12.45,
2026-04-24,Store B - Mall,Bananas,Fresh Produce,7.77,kg,Staff Error,9.32,
2026-04-24,Store B - Mall,Lettuce,Fresh Produce,7.42,kg,Staff Error,13.36,
2026-04-24,Store B - Mall,Tomatoes,Fresh Produce,7.33,kg,Quality Issues,16.13,
2026-04-24,Store B - Mall,Chicken,Meat,6.42,kg,Staff Error,48.15,
2026-04-25,Store B - Mall,Apples,Fresh Produce,7.79,kg,Overstock,19.48,
2026-04-25,Store B - Mall,Lettuce,Fresh Produce,6.01,kg,Expired,10.82,
2026-04-25,Store B - Mall,Tomatoes,Fresh Produce,7.25,kg,Quality Issues,15.95,
2026-04-25,Store B - Mall,Milk,Dairy,3.16,kg,Overstock,4.74,
2026-04-25,Store B - Mall,Cheese,Dairy,5.46,kg,Customer Return,27.3,
2026-04-25,Store B - Mall,Chicken,Meat,6.35,kg,Other,47.62,
2026-04-26,Store B - Mall,Milk,Dairy,4.07,kg,Damaged,6.11,
2026-04-26,Store B - Mall,Yogurt,Dairy,2.88,kg,Other,5.76,
2026-04-26,Store B - Mall,Chicken,Meat,7.67,kg,Other,57.52,
2026-04-27,Store B - Mall,Apples,Fresh Produce,5.14,kg,Overstock,12.85,
2026-04-27,Store B - Mall,Bananas,Fresh Produce,2.88,kg,Overstock,3.46,
2026-04-27,Store B - Mall,Tomatoes,Fresh Produce,2.0,kg,Customer Return,4.4,
2026-04-27,Store B - Mall,Milk,Dairy,1.0,kg,Quality Issues,1.5,
2026-04-27,Store B - Mall,Cheese,Dairy,1.27,kg,Other,6.35,
2026-04-27,Store B - Mall,Yogurt,Dairy,1.07,kg,Customer Return,2.14,
2026-04-27,Store B - Mall,Chicken,Meat,6.74,kg,Staff Error,50.55,
2026-04-28,Store B - Mall,Lettuce,Fresh Produce,7.79,kg,Overstock,14.02,
2026-04-28,Store B - Mall,Cheese,Dairy,7.97,kg,Expired,39.85,
2026-04-28,Store B - Mall,Yogurt,Dairy,1.56,kg,Expired,3.12,
2026-04-28,Store B - Mall,Chicken,Meat,6.77,kg,Expired,50.77,
2026-04-29,Store B - Mall,Bananas,Fresh Produce,0.62,kg,Customer Return,0.74,
2026-04-29,Store B - Mall,Lettuce,Fresh Produce,4.76,kg,Customer Return,8.57,
2026-04-29,Store B - Mall,Tomatoes,Fresh Produce,6.69,kg,Quality Issues,14.72,
2026-04-29,Store B - Mall,Milk,Dairy,4.4,kg,Damaged,6.6,
2026-04-29,Store B - Mall,Yogurt,Dairy,4.87,kg,Quality Issues,9.74,
2026-04-30,Store B - Mall,Bananas,Fresh Produce,4.73,kg,Overstock,5.68,
2026-04-30,Store B - Mall,Lettuce,Fresh Produce,4.88,kg,Overstock,8.78,
2026-04-30,Store B - Mall,Tomatoes,Fresh Produce,3.79,kg,Overstock,8.34,
2026-04-30,Store B - Mall,Milk,Dairy,7.29,kg,Damaged,10.94,
2026-04-30,Store B - Mall,Yogurt,Dairy,0.98,kg,Staff Error,1.96,
2026-04-30,Store B - Mall,Chicken,Meat,6.91,kg,Quality Issues,51.83,
2026-05-01,Store B - Mall,Apples,Fresh Produce,2.56,kg,Staff Error,6.4,
2026-05-01,Store B - Mall,Cheese,Dairy,1.81,kg,Staff Error,9.05,
2026-05-02,Store B - Mall,Apples,Fresh Produce,1.51,kg,Damaged,3.77,
2026-05-02,Store B - Mall,Bananas,Fresh Produce,4.37,kg,Staff Error,5.24,
2026-05-02,Store B - Mall,Lettuce,Fresh Produce,5.04,kg,Expired,9.07,
2026-05-02,Store B - Mall,Tomatoes,Fresh Produce,7.95,kg,Customer Return,17.49,
2026-05-03,Store B - Mall,Apples,Fresh Produce,1.57,kg,Other,3.93,
2026-05-03,Store B - Mall,Lettuce,Fresh Produce,4.23,kg,Damaged,7.61,
2026-05-03,Store B - Mall,Tomatoes,Fresh Produce,2.51,kg,Customer Return,5.52,
2026-05-03,Store B - Mall,Milk,Dairy,6.66,kg,Damaged,9.99,
2026-05-03,Store B - Mall,Yogurt,Dairy,0.88,kg,Staff Error,1.76,
2026-05-03,Store B - Mall,Chicken,Meat,7.9,kg,Quality Issues,59.25,
2026-05-04,Store B - Mall,Lettuce,Fresh Produce,4.87,kg,Other,8.77,
2026-05-04,Store B - Mall,Cheese,Dairy,4.54,kg,Damaged,22.7,
2026-05-04,Store B - Mall,Yogurt,Dairy,4.87,kg,Other,9.74,
2026-05-05,Store B - Mall,Apples,Fresh Produce,6.64,kg,Overstock,16.6,
2026-05-05,Store B - Mall,Bananas,Fresh Produce,4.47,kg,Overstock,5.36,
2026-05-05,Store B - Mall,Milk,Dairy,4.39,kg,Overstock,6.58,
2026-05-05,Store B - Mall,Yogurt,Dairy,1.77,kg,Quality Issues,3.54,
2026-05-06,Store B - Mall,Apples,Fresh Produce,1.76,kg,Damaged,4.4,
2026-05-06,Store B - Mall,Tomatoes,Fresh Produce,1.45,kg,Other,3.19,
2026-05-06,Store B - Mall,Milk,Dairy,0.79,kg,Quality Issues,1.19,
2026-02-06,Store C - Suburb,Apples,Fresh Produce,2.11,kg,Quality Issues,5.27,
2026-02-06,Store C - Suburb,Bananas,Fresh Produce,0.54,kg,Damaged,0.65,
2026-02-06,Store C - Suburb,Cheese,Dairy,5.04,kg,Overstock,25.2,
2026-02-06,Store C - Suburb,Yogurt,Dairy,5.16,kg,Other,10.32,
2026-02-06,Store C - Suburb,Chicken,Meat,6.88,kg,Overstock,51.6,
2026-02-07,Store C - Suburb,Apples,Fresh Produce,3.11,kg,Damaged,7.77,
2026-02-07,Store C - Suburb,Lettuce,Fresh Produce,4.17,kg,Quality Issues,7.51,
2026-02-07,Store C - Suburb,Milk,Dairy,2.33,kg,Customer Return,3.5,
2026-02-07,Store C - Suburb,Yogurt,Dairy,4.02,kg,Other,8.04,
2026-02-07,Store C - Suburb,Chicken,Meat,3.58,kg,Overstock,26.85,
2026-02-08,Store C - Suburb,Apples,Fresh Produce,2.52,kg,Overstock,6.3,
2026-02-08,Store C - Suburb,Cheese,Dairy,6.3,kg,Staff Error,31.5,
2026-02-09,Store C - Suburb,Apples,Fresh Produce,7.63,kg,Expired,19.07,
2026-02-09,Store C - Suburb,Yogurt,Dairy,1.74,kg,Customer Return,3.48,
2026-02-09,Store C - Suburb,Chicken,Meat,7.4,kg,Staff Error,55.5,
2026-02-10,Store C - Suburb,Lettuce,Fresh Produce,5.46,kg,Other,9.83,
2026-02-10,Store C - Suburb,Milk,Dairy,7.59,kg,Overstock,11.38,
2026-02-10,Store C - Suburb,Cheese,Dairy,4.34,kg,Quality Issues,21.7,
2026-02-11,Store C - Suburb,Bananas,Fresh Produce,6.24,kg,Expired,7.49,
2026-02-11,Store C - Suburb,Lettuce,Fresh Produce,5.63,kg,Quality Issues,10.13,
2026-02-11,Store C - Suburb,Milk,Dairy,2.21,kg,Customer Return,3.31,
2026-02-11,Store C - Suburb,Chicken,Meat,3.74,kg,Other,28.05,
2026-02-12,Store C - Suburb,Tomatoes,Fresh Produce,2.0,kg,Damaged,4.4,
2026-02-12,Store C - Suburb,Milk,Dairy,7.97,kg,Other,11.96,
2026-02-12,Store C - Suburb,Chicken,Meat,6.34,kg,Other,47.55,
2026-02-13,Store C - Suburb,Lettuce,Fresh Produce,4.69,kg,Staff Error,8.44,
2026-02-13,Store C - Suburb,Cheese,Dairy,3.19,kg,Other,15.95,
2026-02-13,Store C - Suburb,Yogurt,Dairy,3.22,kg,Customer Return,6.44,
2026-02-13,Store C - Suburb,Chicken,Meat,3.92,kg,Expired,29.4,
2026-02-14,Store C - Suburb,Bananas,Fresh Produce,5.65,kg,Customer Return,6.78,
2026-02-14,Store C - Suburb,Lettuce,Fresh Produce,5.73,kg,Staff Error,10.31,
2026-02-14,Store C - Suburb,Tomatoes,Fresh Produce,4.43,kg,Damaged,9.75,
2026-02-14,Store C - Suburb,Milk,Dairy,3.54,kg,Staff Error,5.31,
2026-02-14,Store C - Suburb,Cheese,Dairy,7.1,kg,Overstock,35.5,
2026-02-14,Store C - Suburb,Yogurt,Dairy,6.54,kg,Staff Error,13.08,
2026-02-14,Store C - Suburb,Chicken,Meat,5.27,kg,Customer Return,39.52,
2026-02-15,Store C - Suburb,Apples,Fresh Produce,4.5,kg,Quality Issues,11.25,
2026-02-15,Store C - Suburb,Bananas,Fresh Produce,7.3,kg,Expired,8.76,
2026-02-15,Store C - Suburb,Lettuce,Fresh Produce,2.11,kg,Other,3.8,
2026-02-15,Store C - Suburb,Tomatoes,Fresh Produce,7.31,kg,Expired,16.08,
2026-02-15,Store C - Suburb,Milk,Dairy,3.51,kg,Staff Error,5.26,
2026-02-15,Store C - Suburb,Cheese,Dairy,7.47,kg,Other,37.35,
2026-02-15,Store C - Suburb,Yogurt,Dairy,6.07,kg,Expired,12.14,
2026-02-16,Store C - Suburb,Apples,Fresh Produce,3.24,kg,Staff Error,8.1,
2026-02-16,Store C - Suburb,Milk,Dairy,4.61,kg,Staff Error,6.92,
2026-02-16,Store C - Suburb,Yogurt,Dairy,5.66,kg,Overstock,11.32,
2026-02-17,Store C - Suburb,Apples,Fresh Produce,5.54,kg,Damaged,13.85,
2026-02-17,Store C - Suburb,Bananas,Fresh Produce,1.7,kg,Damaged,2.04,
2026-02-17,Store C - Suburb,Milk,Dairy,5.44,kg,Customer Return,8.16,
2026-02-17,Store C - Suburb,Yogurt,Dairy,4.83,kg,Overstock,9.66,
2026-02-17,Store C - Suburb,Chicken,Meat,1.05,kg,Expired,7.88,
2026-02-18,Store C - Suburb,Apples,Fresh Produce,6.89,kg,Expired,17.22,
2026-02-18,Store C - Suburb,Lettuce,Fresh Produce,3.89,kg,Expired,7.0,
2026-02-18,Store C - Suburb,Chicken,Meat,2.13,kg,Customer Return,15.97,
2026-02-19,Store C - Suburb,Tomatoes,Fresh Produce,2.58,kg,Expired,5.68,
2026-02-19,Store C - Suburb,Cheese,Dairy,2.13,kg,Other,10.65,
2026-02-19,Store C - Suburb,Chicken,Meat,4.48,kg,Staff Error,33.6,
2026-02-20,Store C - Suburb,Bananas,Fresh Produce,4.33,kg,Overstock,5.2,
2026-02-20,Store C - Suburb,Tomatoes,Fresh Produce,0.9,kg,Staff Error,1.98,
2026-02-20,Store C - Suburb,Milk,Dairy,6.83,kg,Expired,10.25,
2026-02-20,Store C - Suburb,Chicken,Meat,7.38,kg,Other,55.35,
2026-02-21,Store C - Suburb,Apples,Fresh Produce,6.34,kg,Other,15.85,
2026-02-22,Store C - Suburb,Apples,Fresh Produce,1.84,kg,Overstock,4.6,
2026-02-22,Store C - Suburb,Milk,Dairy,3.8,kg,Expired,5.7,
2026-02-22,Store C - Suburb,Yogurt,Dairy,6.44,kg,Customer Return,12.88,
2026-02-22,Store C - Suburb,Chicken,Meat,1.54,kg,Quality Issues,11.55,
2026-02-23,Store C - Suburb,Bananas,Fresh Produce,6.25,kg,Customer Return,7.5,
2026-02-23,Store C - Suburb,Lettuce,Fresh Produce,1.04,kg,Expired,1.87,
2026-02-23,Store C - Suburb,Tomatoes,Fresh Produce,2.68,kg,Overstock,5.9,
2026-02-23,Store C - Suburb,Milk,Dairy,5.32,kg,Quality Issues,7.98,
2026-02-23,Store C - Suburb,Chicken,Meat,4.67,kg,Damaged,35.02,
2026-02-24,Store C - Suburb,Apples,Fresh Produce,3.13,kg,Other,7.82,
2026-02-24,Store C - Suburb,Tomatoes,Fresh Produce,5.11,kg,Customer Return,11.24,
2026-02-24,Store C - Suburb,Yogurt,Dairy,6.86,kg,Staff Error,13.72,
2026-02-25,Store C - Suburb,Apples,Fresh Produce,5.3,kg,Quality Issues,13.25,
2026-02-25,Store C - Suburb,Cheese,Dairy,2.68,kg,Customer Return,13.4,
2026-02-25,Store C - Suburb,Chicken,Meat,5.15,kg,Staff Error,38.62,
2026-02-26,Store C - Suburb,Lettuce,Fresh Produce,6.93,kg,Damaged,12.47,
2026-02-26,Store C - Suburb,Tomatoes,Fresh Produce,7.1,kg,Damaged,15.62,
2026-02-26,Store C - Suburb,Chicken,Meat,1.51,kg,Damaged,11.32,
2026-02-27,Store C - Suburb,Apples,Fresh Produce,0.54,kg,Damaged,1.35,
2026-02-27,Store C - Suburb,Tomatoes,Fresh Produce,1.79,kg,Overstock,3.94,
2026-02-27,Store C - Suburb,Yogurt,Dairy,7.28,kg,Quality Issues,14.56,
2026-02-28,Store C - Suburb,Tomatoes,Fresh Produce,1.6,kg,Quality Issues,3.52,
2026-02-28,Store C - Suburb,Milk,Dairy,2.85,kg,Customer Return,4.28,
2026-02-28,Store C - Suburb,Cheese,Dairy,3.68,kg,Damaged,18.4,
2026-02-28,Store C - Suburb,Yogurt,Dairy,1.8,kg,Staff Error,3.6,
2026-03-01,Store C - Suburb,Apples,Fresh Produce,4.27,kg,Customer Return,10.67,
2026-03-01,Store C - Suburb,Lettuce,Fresh Produce,1.34,kg,Staff Error,2.41,
2026-03-01,Store C - Suburb,Tomatoes,Fresh Produce,0.63,kg,Quality Issues,1.39,
2026-03-01,Store C - Suburb,Yogurt,Dairy,4.4,kg,Quality Issues,8.8,
2026-03-02,Store C - Suburb,Tomatoes,Fresh Produce,6.37,kg,Customer Return,14.01,
2026-03-02,Store C - Suburb,Yogurt,Dairy,2.35,kg,Other,4.7,
2026-03-02,Store C - Suburb,Chicken,Meat,1.71,kg,Customer Return,12.82,
2026-03-03,Store C - Suburb,Lettuce,Fresh Produce,1.21,kg,Staff Error,2.18,
2026-03-03,Store C - Suburb,Cheese,Dairy,6.24,kg,Damaged,31.2,
2026-03-03,Store C - Suburb,Yogurt,Dairy,4.49,kg,Quality Issues,8.98,
2026-03-04,Store C - Suburb,Apples,Fresh Produce,7.36,kg,Damaged,18.4,
2026-03-04,Store C - Suburb,Bananas,Fresh Produce,7.67,kg,Overstock,9.2,
2026-03-04,Store C - Suburb,Tomatoes,Fresh Produce,0.82,kg,Quality Issues,1.8,
2026-03-04,Store C - Suburb,Yogurt,Dairy,4.62,kg,Quality Issues,9.24,
2026-03-05,Store C - Suburb,Bananas,Fresh Produce,4.07,kg,Damaged,4.88,
2026-03-05,Store C - Suburb,Lettuce,Fresh Produce,6.18,kg,Quality Issues,11.12,
2026-03-05,Store C - Suburb,Milk,Dairy,6.95,kg,Overstock,10.43,
2026-03-05,Store C - Suburb,Chicken,Meat,5.8,kg,Overstock,43.5,
2026-03-06,Store C - Suburb,Apples,Fresh Produce,7.31,kg,Quality Issues,18.27,
2026-03-06,Store C - Suburb,Bananas,Fresh Produce,7.86,kg,Customer Return,9.43,
2026-03-06,Store C - Suburb,Lettuce,Fresh Produce,5.08,kg,Expired,9.14,
2026-03-06,Store C - Suburb,Tomatoes,Fresh Produce,2.61,kg,Overstock,5.74,
2026-03-06,Store C - Suburb,Yogurt,Dairy,7.14,kg,Customer Return,14.28,
2026-03-07,Store C - Suburb,Apples,Fresh Produce,6.96,kg,Overstock,17.4,
2026-03-07,Store C - Suburb,Bananas,Fresh Produce,4.61,kg,Expired,5.53,
2026-03-07,Store C - Suburb,Tomatoes,Fresh Produce,4.45,kg,Damaged,9.79,
2026-03-07,Store C - Suburb,Cheese,Dairy,3.59,kg,Other,17.95,
2026-03-07,Store C - Suburb,Yogurt,Dairy,3.71,kg,Customer Return,7.42,
2026-03-07,Store C - Suburb,Chicken,Meat,3.44,kg,Staff Error,25.8,
2026-03-08,Store C - Suburb,Chicken,Meat,6.51,kg,Expired,48.82,
2026-03-09,Store C - Suburb,Apples,Fresh Produce,3.56,kg,Damaged,8.9,
2026-03-09,Store C - Suburb,Milk,Dairy,5.63,kg,Damaged,8.45,
2026-03-10,Store C - Suburb,Apples,Fresh Produce,0.54,kg,Damaged,1.35,
2026-03-10,Store C - Suburb,Tomatoes,Fresh Produce,1.55,kg,Expired,3.41,
2026-03-10,Store C - Suburb,Cheese,Dairy,3.24,kg,Quality Issues,16.2,
2026-03-10,Store C - Suburb,Yogurt,Dairy,3.99,kg,Customer Return,7.98,
2026-03-10,Store C - Suburb,Chicken,Meat,5.25,kg,Staff Error,39.38,
2026-03-11,Store C - Suburb,Bananas,Fresh Produce,5.08,kg,Expired,6.1,
2026-03-11,Store C - Suburb,Lettuce,Fresh Produce,5.5,kg,Customer Return,9.9,
2026-03-11,Store C - Suburb,Tomatoes,Fresh Produce,6.29,kg,Staff Error,13.84,
2026-03-11,Store C - Suburb,Milk,Dairy,7.4,kg,Staff Error,11.1,
2026-03-11,Store C - Suburb,Cheese,Dairy,3.8,kg,Expired,19.0,
2026-03-11,Store C - Suburb,Yogurt,Dairy,2.17,kg,Other,4.34,
2026-03-12,Store C - Suburb,Apples,Fresh Produce,5.95,kg,Overstock,14.88,
2026-03-12,Store C - Suburb,Bananas,Fresh Produce,2.88,kg,Damaged,3.46,
2026-03-12,Store C - Suburb,Milk,Dairy,7.08,kg,Overstock,10.62,
2026-03-12,Store C - Suburb,Yogurt,Dairy,0.89,kg,Overstock,1.78,
2026-03-13,Store C - Suburb,Bananas,Fresh Produce,6.06,kg,Other,7.27,
2026-03-13,Store C - Suburb,Cheese,Dairy,1.47,kg,Damaged,7.35,
2026-03-13,Store C - Suburb,Yogurt,Dairy,5.38,kg,Other,10.76,
2026-03-14,Store C - Suburb,Apples,Fresh Produce,6.89,kg,Overstock,17.22,
2026-03-14,Store C - Suburb,Bananas,Fresh Produce,4.15,kg,Expired,4.98,
2026-03-14,Store C - Suburb,Milk,Dairy,2.65,kg,Staff Error,3.97,
2026-03-14,Store C - Suburb,Cheese,Dairy,0.64,kg,Customer Return,3.2,
2026-03-14,Store C - Suburb,Yogurt,Dairy,6.77,kg,Overstock,13.54,
2026-03-15,Store C - Suburb,Apples,Fresh Produce,7.74,kg,Quality Issues,19.35,
2026-03-15,Store C - Suburb,Lettuce,Fresh Produce,4.65,kg,Staff Error,8.37,
2026-03-15,Store C - Suburb,Milk,Dairy,6.36,kg,Staff Error,9.54,
2026-03-15,Store C - Suburb,Cheese,Dairy,7.12,kg,Expired,35.6,
2026-03-15,Store C - Suburb,Chicken,Meat,5.5,kg,Overstock,41.25,
2026-03-16,Store C - Suburb,Lettuce,Fresh Produce,3.83,kg,Damaged,6.89,
2026-03-16,Store C - Suburb,Yogurt,Dairy,0.75,kg,Expired,1.5,
2026-03-16,Store C - Suburb,Chicken,Meat,7.84,kg,Overstock,58.8,
2026-03-17,Store C - Suburb,Bananas,Fresh Produce,3.32,kg,Staff Error,3.98,
2026-03-17,Store C - Suburb,Tomatoes,Fresh Produce,4.96,kg,Other,10.91,
