Date,Store,Product,Category,Quantity,Unit,Reason,Value_Lost,Notes
2026-04-17,Store B - Mall,Chicken,Meat,3.59,kg,Quality Issues,30.67,
2026-04-18,Store B - Mall,Bananas,Fresh Produce,7.8,kg,Expired,10.29,
2026-04-18,Store B - Mall,Beef,Meat,1.2,kg,Other,10.04,
2026-04-18,Store B - Mall,Cheese,Dairy,4.27,kg,Quality Issues,19.28,
2026-04-18,Store B - Mall,Lettuce,Fresh Produce,4.18,kg,Overstock,7.92,
2026-04-18,Store B - Mall,Apples,Fresh Produce,4.46,kg,Overstock,9.7,
2026-04-18,Store B - Mall,Bread,Bakery,11.2,pcs,Expired,32.18,
2026-04-19,Store B - Mall,Salmon,Meat,3.26,kg,Expired,40.71,
2026-04-19,Store B - Mall,Chicken,Meat,5.04,kg,Quality Issues,38.14,
2026-04-20,Store B - Mall,Beef,Meat,4.3,kg,Quality Issues,40.76,
2026-04-20,Store B - Mall,Tomatoes,Fresh Produce,2.6,kg,Damaged,6.02,
2026-04-21,Store B - Mall,Bread,Bakery,7.06,pcs,Customer Return,17.89,
2026-04-21,Store B - Mall,Chicken,Meat,7.38,kg,Damaged,61.3,
2026-04-21,Store B - Mall,Butter,Dairy,2.36,kg,Expired,9.53,
2026-04-22,Store B - Mall,Salmon,Meat,6.31,kg,Other,84.35,
2026-04-22,Store B - Mall,Muffins,Bakery,8.36,pcs,Damaged,28.52,
2026-04-23,Store B - Mall,Beef,Meat,1.87,kg,Overstock,17.36,
2026-04-23,Store B - Mall,Bananas,Fresh Produce,6.31,kg,Expired,7.07,
2026-04-23,Store B - Mall,Bread,Bakery,5.46,pcs,Expired,12.47,
2026-04-24,Store B - Mall,Apples,Fresh Produce,0.62,kg,Expired,1.36,
2026-04-24,Store B - Mall,Oranges,Fresh Produce,0.77,kg,Staff Error,1.58,
2026-04-25,Store B - Mall,Cheese,Dairy,1.12,kg,Overstock,6.65,
2026-04-25,Store B - Mall,Beef,Meat,1.22,kg,Expired,12.83,
2026-04-26,Store B - Mall,Bananas,Fresh Produce,8.0,kg,Expired,10.84,
2026-04-26,Store B - Mall,Butter,Dairy,0.49,kg,Expired,1.88,
2026-04-26,Store B - Mall,Muffins,Bakery,7.95,pcs,Overstock,25.63,
2026-04-27,Store B - Mall,Beef,Meat,2.71,kg,Quality Issues,24.49,
2026-04-27,Store B - Mall,Tomatoes,Fresh Produce,9.48,kg,Expired,20.69,
2026-04-27,Store B - Mall,Butter,Dairy,2.27,kg,Overstock,6.63,
2026-04-28,Store B - Mall,Cheese,Dairy,3.19,kg,Expired,18.27,
2026-04-28,Store B - Mall,Salmon,Meat,7.16,kg,Damaged,82.39,
2026-04-28,Store B - Mall,Butter,Dairy,0.28,kg,Damaged,0.97,
2026-04-28,Store B - Mall,Milk,Dairy,5.13,kg,Overstock,7.42,
2026-04-28,Store B - Mall,Bananas,Fresh Produce,7.5,kg,Customer Return,8.51,
2026-04-28,Store B - Mall,Bread,Bakery,5.68,pcs,Customer Return,15.0,
2026-04-29,Store B - Mall,Cheese,Dairy,3.09,kg,Damaged,12.63,
2026-04-29,Store B - Mall,Muffins,Bakery,3.57,pcs,Damaged,9.37,
2026-04-29,Store B - Mall,Tomatoes,Fresh Produce,6.26,kg,Expired,11.13,
2026-04-29,Store B - Mall,Carrots,Fresh Produce,1.53,kg,Overstock,2.15,
2026-04-30,Store B - Mall,Tomatoes,Fresh Produce,11.32,kg,Staff Error,23.97,
2026-04-30,Store B - Mall,Lettuce,Fresh Produce,5.91,kg,Customer Return,10.77,
2026-04-30,Store B - Mall,Oranges,Fresh Produce,1.14,kg,Expired,1.94,
2026-05-01,Store B - Mall,Tomatoes,Fresh Produce,2.8,kg,Quality Issues,7.11,
2026-05-01,Store B - Mall,Beef,Meat,3.42,kg,Quality Issues,31.23,
2026-05-01,Store B - Mall,Bread,Bakery,7.65,pcs,Damaged,17.89,
2026-05-01,Store B - Mall,Milk,Dairy,6.62,kg,Quality Issues,8.15,
2026-05-02,Store B - Mall,Chicken,Meat,3.11,kg,Expired,19.82,
2026-05-02,Store B - Mall,Cheese,Dairy,3.02,kg,Overstock,17.08,
2026-05-02,Store B - Mall,Butter,Dairy,1.49,kg,Other,5.41,
2026-05-02,Store B - Mall,Milk,Dairy,7.85,kg,Expired,10.32,
2026-05-02,Store B - Mall,Carrots,Fresh Produce,1.81,kg,Overstock,2.39,
2026-05-02,Store B - Mall,Oranges,Fresh Produce,3.16,kg,Damaged,6.17,
2026-05-03,Store B - Mall,Carrots,Fresh Produce,2.63,kg,Quality Issues,3.32,
2026-05-03,Store B - Mall,Muffins,Bakery,2.42,pcs,Damaged,6.61,
2026-05-03,Store B - Mall,Lettuce,Fresh Produce,10.15,kg,Damaged,20.85,
2026-05-04,Store B - Mall,Butter,Dairy,2.83,kg,Damaged,8.51,
2026-05-04,Store B - Mall,Salmon,Meat,6.72,kg,Quality Issues,92.24,
2026-05-04,Store B - Mall,Bananas,Fresh Produce,6.63,kg,Quality Issues,7.15,
2026-05-04,Store B - Mall,Muffins,Bakery,3.92,pcs,Overstock,11.39,
2026-05-05,Store B - Mall,Bananas,Fresh Produce,3.49,kg,Expired,4.51,
2026-05-05,Store B - Mall,Bread,Bakery,10.44,pcs,Expired,32.88,
2026-05-05,Store B - Mall,Salmon,Meat,9.77,kg,Quality Issues,121.07,
2026-05-05,Store B - Mall,Oranges,Fresh Produce,2.44,kg,Quality Issues,4.84,
2026-05-06,Store B - Mall,Lettuce,Fresh Produce,5.82,kg,Expired,12.41,
2026-05-06,Store B - Mall,Bananas,Fresh Produce,4.04,kg,Expired,5.53,
2026-05-06,Store B - Mall,Carrots,Fresh Produce,2.87,kg,Overstock,4.15,
2026-05-06,Store B - Mall,Yogurt,Dairy,3.49,kg,Quality Issues,8.06,
2026-05-06,Store B - Mall,Cheese,Dairy,1.06,kg,Customer Return,5.55,
2026-02-06,Store C - Suburb,Chicken,Meat,9.01,kg,Expired,75.5,
2026-02-06,Store C - Suburb,Muffins,Bakery,6.56,pcs,Staff Error,19.84,
2026-02-06,Store C - Suburb,Apples,Fresh Produce,4.84,kg,Overstock,12.2,
2026-02-06,Store C - Suburb,Oranges,Fresh Produce,5.72,kg,Damaged,13.24,
2026-02-06,Store C - Suburb,Bananas,Fresh Produce,1.88,kg,Overstock,2.63,
2026-02-07,Store C - Suburb,Chicken,Meat,10.01,kg,Expired,88.2,
2026-02-07,Store C - Suburb,Carrots,Fresh Produce,0.9,kg,Expired,1.5,
2026-02-07,Store C - Suburb,Butter,Dairy,1.33,kg,Damaged,4.32,
2026-02-08,Store C - Suburb,Beef,Meat,2.78,kg,Expired,27.03,
2026-02-08,Store C - Suburb,Carrots,Fresh Produce,0.37,kg,Expired,0.54,
2026-02-08,Store C - Suburb,Oranges,Fresh Produce,4.6,kg,Damaged,9.27,
2026-02-08,Store C - Suburb,Cheese,Dairy,2.95,kg,Damaged,16.38,
2026-02-09,Store C - Suburb,Carrots,Fresh Produce,0.79,kg,Damaged,1.34,
2026-02-09,Store C - Suburb,Butter,Dairy,2.84,kg,Damaged,9.91,
2026-02-10,Store C - Suburb,Tomatoes,Fresh Produce,8.96,kg,Expired,18.32,
2026-02-10,Store C - Suburb,Muffins,Bakery,7.31,pcs,Quality Issues,24.39,
2026-02-10,Store C - Suburb,Yogurt,Dairy,1.36,kg,Expired,2.99,
2026-02-10,Store C - Suburb,Beef,Meat,1.14,kg,Damaged,11.61,
2026-02-10,Store C - Suburb,Salmon,Meat,5.06,kg,Quality Issues,49.92,
2026-02-11,Store C - Suburb,Bread,Bakery,3.62,pcs,Quality Issues,8.87,
2026-02-11,Store C - Suburb,Chicken,Meat,11.9,kg,Expired,91.15,
2026-02-11,Store C - Suburb,Lettuce,Fresh Produce,3.26,kg,Damaged,5.04,
2026-02-11,Store C - Suburb,Butter,Dairy,0.74,kg,Expired,2.08,
2026-02-12,Store C - Suburb,Apples,Fresh Produce,1.95,kg,Damaged,4.85,
2026-02-12,Store C - Suburb,Cheese,Dairy,3.63,kg,Customer Return,18.8,
2026-02-12,Store C - Suburb,Lettuce,Fresh Produce,11.78,kg,Overstock,25.35,
2026-02-12,Store C - Suburb,Milk,Dairy,7.28,kg,Overstock,11.96,
2026-02-12,Store C - Suburb,Chicken,Meat,9.42,kg,Expired,60.12,
2026-02-13,Store C - Suburb,Lettuce,Fresh Produce,3.0,kg,Damaged,4.85,
2026-02-13,Store C - Suburb,Milk,Dairy,10.21,kg,Customer Return,13.26,
2026-02-13,Store C - Suburb,Tomatoes,Fresh Produce,5.87,kg,Staff Error,13.73,
2026-02-13,Store C - Suburb,Salmon,Meat,10.62,kg,Damaged,112.64,
2026-02-14,Store C - Suburb,Beef,Meat,2.18,kg,Damaged,24.41,
2026-02-14,Store C - Suburb,Bananas,Fresh Produce,11.32,kg,Damaged,15.16,
2026-02-14,Store C - Suburb,Carrots,Fresh Produce,0.74,kg,Customer Return,1.19,
2026-02-14,Store C - Suburb,Milk,Dairy,3.1,kg,Quality Issues,5.07,
2026-02-15,Store C - Suburb,Cheese,Dairy,5.05,kg,Expired,22.3,
2026-02-15,Store C - Suburb,Butter,Dairy,2.69,kg,Overstock,9.27,
2026-02-15,Store C - Suburb,Bread,Bakery,10.74,pcs,Expired,33.81,
2026-02-16,Store C - Suburb,Chicken,Meat,11.71,kg,Quality Issues,77.8,
2026-02-16,Store C - Suburb,Yogurt,Dairy,5.58,kg,Staff Error,12.5,
2026-02-17,Store C - Suburb,Bananas,Fresh Produce,11.09,kg,Expired,13.1,
2026-02-17,Store C - Suburb,Lettuce,Fresh Produce,3.13,kg,Damaged,5.96,
2026-02-17,Store C - Suburb,Carrots,Fresh Produce,0.25,kg,Overstock,0.4,
2026-02-18,Store C - Suburb,Chicken,Meat,6.71,kg,Damaged,45.63,
2026-02-18,Store C - Suburb,Bananas,Fresh Produce,11.6,kg,Expired,12.64,
2026-02-18,Store C - Suburb,Salmon,Meat,10.02,kg,Staff Error,121.98,
2026-02-18,Store C - Suburb,Cheese,Dairy,0.6,kg,Damaged,2.67,
2026-02-19,Store C - Suburb,Beef,Meat,1.58,kg,Quality Issues,12.87,
2026-02-19,Store C - Suburb,Cheese,Dairy,1.33,kg,Expired,6.8,
2026-02-19,Store C - Suburb,Apples,Fresh Produce,3.8,kg,Damaged,9.17,
2026-02-19,Store C - Suburb,Muffins,Bakery,7.05,pcs,Expired,23.91,
2026-02-19,Store C - Suburb,Butter,Dairy,2.95,kg,Damaged,9.81,
2026-02-19,Store C - Suburb,Chicken,Meat,9.81,kg,Expired,68.3,
2026-02-20,Store C - Suburb,Butter,Dairy,1.87,kg,Expired,7.12,
2026-02-20,Store C - Suburb,Bread,Bakery,4.04,pcs,Staff Error,10.08,
2026-02-20,Store C - Suburb,Oranges,Fresh Produce,0.6,kg,Overstock,1.06,
2026-02-20,Store C - Suburb,Lettuce,Fresh Produce,8.1,kg,Expired,14.16,
2026-02-20,Store C - Suburb,Bananas,Fresh Produce,3.38,kg,Damaged,3.47,
2026-02-21,Store C - Suburb,Milk,Dairy,1.77,kg,Expired,2.63,
2026-02-21,Store C - Suburb,Oranges,Fresh Produce,2.7,kg,Other,6.03,
2026-02-21,Store C - Suburb,Muffins,Bakery,2.32,pcs,Expired,5.64,
2026-02-21,Store C - Suburb,Tomatoes,Fresh Produce,2.95,kg,Damaged,5.39,
2026-02-21,Store C - Suburb,Lettuce,Fresh Produce,2.13,kg,Expired,4.09,
2026-02-21,Store C - Suburb,Carrots,Fresh Produce,0.25,kg,Staff Error,0.36,
2026-02-22,Store C - Suburb,Bread,Bakery,4.88,pcs,Expired,14.6,
2026-02-22,Store C - Suburb,Muffins,Bakery,7.98,pcs,Overstock,28.16,
2026-02-22,Store C - Suburb,Tomatoes,Fresh Produce,6.47,kg,Customer Return,13.91,
2026-02-22,Store C - Suburb,Chicken,Meat,6.51,kg,Overstock,43.28,
2026-02-22,Store C - Suburb,Yogurt,Dairy,1.7,kg,Damaged,2.81,
2026-02-22,Store C - Suburb,Cheese,Dairy,1.8,kg,Quality Issues,8.87,
2026-02-23,Store C - Suburb,Milk,Dairy,5.36,kg,Expired,8.96,
2026-02-23,Store C - Suburb,Apples,Fresh Produce,3.45,kg,Quality Issues,8.14,
2026-02-23,Store C - Suburb,Salmon,Meat,10.63,kg,Damaged,123.34,
2026-02-23,Store C - Suburb,Carrots,Fresh Produce,1.57,kg,Overstock,2.73,
2026-02-23,Store C - Suburb,Bananas,Fresh Produce,6.31,kg,Staff Error,7.25,
2026-02-23,Store C - Suburb,Muffins,Bakery,4.91,pcs,Expired,11.91,
2026-02-24,Store C - Suburb,Bananas,Fresh Produce,9.32,kg,Staff Error,12.6,
2026-02-24,Store C - Suburb,Oranges,Fresh Produce,2.26,kg,Damaged,4.06,
2026-02-24,Store C - Suburb,Muffins,Bakery,11.2,pcs,Expired,39.67,
2026-02-24,Store C - Suburb,Cheese,Dairy,4.98,kg,Overstock,27.63,
2026-02-25,Store C - Suburb,Beef,Meat,3.11,kg,Customer Return,35.81,
2026-02-25,Store C - Suburb,Chicken,Meat,3.14,kg,Expired,22.71,
2026-02-25,Store C - Suburb,Cheese,Dairy,1.15,kg,Overstock,6.3,
2026-02-25,Store C - Suburb,Tomatoes,Fresh Produce,9.07,kg,Damaged,22.69,
2026-02-25,Store C - Suburb,Salmon,Meat,7.86,kg,Other,106.22,
2026-02-26,Store C - Suburb,Milk,Dairy,10.24,kg,Expired,14.86,
2026-02-26,Store C - Suburb,Oranges,Fresh Produce,3.05,kg,Expired,5.14,
2026-02-27,Store C - Suburb,Bread,Bakery,5.72,pcs,Quality Issues,16.51,
2026-02-27,Store C - Suburb,Carrots,Fresh Produce,1.0,kg,Other,1.76,
2026-02-27,Store C - Suburb,Oranges,Fresh Produce,1.12,kg,Quality Issues,1.86,
2026-02-27,Store C - Suburb,Bananas,Fresh Produce,11.25,kg,Overstock,11.7,
2026-02-27,Store C - Suburb,Lettuce,Fresh Produce,10.08,kg,Damaged,14.95,
2026-02-28,Store C - Suburb,Bread,Bakery,8.57,pcs,Expired,23.52,
2026-02-28,Store C - Suburb,Cheese,Dairy,5.63,kg,Quality Issues,28.8,
2026-02-28,Store C - Suburb,Carrots,Fresh Produce,1.81,kg,Customer Return,3.11,
2026-02-28,Store C - Suburb,Muffins,Bakery,2.43,pcs,Damaged,6.39,
2026-02-28,Store C - Suburb,Chicken,Meat,2.37,kg,Expired,18.56,
2026-02-28,Store C - Suburb,Yogurt,Dairy,4.87,kg,Customer Return,9.44,
2026-03-01,Store C - Suburb,Apples,Fresh Produce,1.06,kg,Other,2.26,
2026-03-01,Store C - Suburb,Cheese,Dairy,4.66,kg,Expired,23.65,
2026-03-01,Store C - Suburb,Lettuce,Fresh Produce,10.66,kg,Staff Error,17.19,
2026-03-02,Store C - Suburb,Tomatoes,Fresh Produce,1.66,kg,Damaged,3.98,
2026-03-02,Store C - Suburb,Beef,Meat,5.11,kg,Quality Issues,46.99,
2026-03-02,Store C - Suburb,Carrots,Fresh Produce,2.59,kg,Expired,3.47,
2026-03-03,Store C - Suburb,Butter,Dairy,2.09,kg,Expired,7.56,
2026-03-03,Store C - Suburb,Apples,Fresh Produce,1.2,kg,Overstock,2.74,
2026-03-03,Store C - Suburb,Tomatoes,Fresh Produce,4.74,kg,Overstock,12.26,
2026-03-04,Store C - Suburb,Cheese,Dairy,3.87,kg,Customer Return,15.7,
2026-03-04,Store C - Suburb,Oranges,Fresh Produce,0.68,kg,Expired,1.53,
2026-03-04,Store C - Suburb,Salmon,Meat,2.95,kg,Expired,36.61,
2026-03-05,Store C - Suburb,Salmon,Meat,3.47,kg,Customer Return,34.24,
2026-03-05,Store C - Suburb,Lettuce,Fresh Produce,4.47,kg,Damaged,7.16,
2026-03-05,Store C - Suburb,Beef,Meat,4.15,kg,Overstock,36.72,
2026-03-06,Store C - Suburb,Bread,Bakery,11.01,pcs,Overstock,26.37,
2026-03-06,Store C - Suburb,Bananas,Fresh Produce,2.47,kg,Quality Issues,3.33,
2026-03-06,Store C - Suburb,Apples,Fresh Produce,5.6,kg,Expired,14.12,
2026-03-07,Store C - Suburb,Yogurt,Dairy,4.78,kg,Expired,10.87,
2026-03-07,Store C - Suburb,Bananas,Fresh Produce,3.45,kg,Quality Issues,3.53,
2026-03-07,Store C - Suburb,Chicken,Meat,8.47,kg,Quality Issues,60.63,
2026-03-07,Store C - Suburb,Oranges,Fresh Produce,1.84,kg,Expired,3.38,
2026-03-07,Store C - Suburb,Carrots,Fresh Produce,1.97,kg,Expired,2.41,
2026-03-08,Store C - Suburb,Cheese,Dairy,1.47,kg,Overstock,5.95,
2026-03-08,Store C - Suburb,Milk,Dairy,11.2,kg,Quality Issues,16.15,
2026-03-09,Store C - Suburb,Salmon,Meat,7.49,kg,Expired,95.74,
2026-03-09,Store C - Suburb,Bananas,Fresh Produce,2.97,kg,Damaged,3.02,
2026-03-10,Store C - Suburb,Bananas,Fresh Produce,10.04,kg,Expired,10.1,
2026-03-10,Store C - Suburb,Bread,Bakery,4.97,pcs,Staff Error,14.99,
2026-03-10,Store C - Suburb,Beef,Meat,3.66,kg,Quality Issues,38.95,
2026-03-10,Store C - Suburb,Cheese,Dairy,4.96,kg,Overstock,28.41,
2026-03-11,Store C - Suburb,Yogurt,Dairy,1.08,kg,Damaged,2.57,
2026-03-11,Store C - Suburb,Beef,Meat,4.68,kg,Quality Issues,49.87,
2026-03-11,Store C - Suburb,Tomatoes,Fresh Produce,10.99,kg,Quality Issues,21.84,
2026-03-12,Store C - Suburb,Yogurt,Dairy,1.46,kg,Expired,3.41,
2026-03-12,Store C - Suburb,Carrots,Fresh Produce,1.16,kg,Quality Issues,1.44,
2026-03-12,Store C - Suburb,Lettuce,Fresh Produce,11.81,kg,Quality Issues,24.72,
2026-03-12,Store C - Suburb,Cheese,Dairy,3.39,kg,Overstock,16.01,
2026-03-12,Store C - Suburb,Salmon,Meat,6.04,kg,Quality Issues,59.43,
2026-03-13,Store C - Suburb,Apples,Fresh Produce,1.11,kg,Overstock,2.44,
2026-03-13,Store C - Suburb,Beef,Meat,2.51,kg,Expired,25.0,
2026-03-14,Store C - Suburb,Bread,Bakery,2.44,pcs,Expired,6.78,
2026-03-14,Store C - Suburb,Butter,Dairy,2.41,kg,Expired,6.98,
2026-03-14,Store C - Suburb,Tomatoes,Fresh Produce,11.66,kg,Staff Error,27.21,
2026-03-14,Store C - Suburb,Beef,Meat,4.25,kg,Staff Error,44.95,
2026-03-14,Store C - Suburb,Carrots,Fresh Produce,2.41,kg,Damaged,3.22,
2026-03-15,Store C - Suburb,Apples,Fresh Produce,4.72,kg,Expired,12.39,
2026-03-15,Store C - Suburb,Milk,Dairy,11.99,kg,Customer Return,20.69,
2026-03-15,Store C - Suburb,Carrots,Fresh Produce,2.11,kg,Damaged,3.39,
2026-03-15,Store C - Suburb,Bread,Bakery,4.87,pcs,Overstock,13.85,
2026-03-15,Store C - Suburb,Beef,Meat,3.49,kg,Damaged,32.85,
2026-03-15,Store C - Suburb,Salmon,Meat,4.97,kg,Expired,58.17,
2026-03-16,Store C - Suburb,Lettuce,Fresh Produce,10.46,kg,Overstock,22.0,
2026-03-16,Store C - Suburb,Carrots,Fresh Produce,2.64,kg,Overstock,3.41,
2026-03-16,Store C - Suburb,Bananas,Fresh Produce,7.26,kg,Expired,10.06,
2026-03-16,Store C - Suburb,Butter,Dairy,2.64,kg,Expired,9.87,
2026-03-16,Store C - Suburb,Muffins,Bakery,5.05,pcs,Overstock,15.84,
2026-03-17,Store C - Suburb,Cheese,Dairy,2.05,kg,Damaged,8.48,
2026-03-17,Store C - Suburb,Carrots,Fresh Produce,1.87,kg,Customer Return,2.38,
2026-03-17,Store C - Suburb,Apples,Fresh Produce,1.23,kg,Damaged,2.81,
2026-03-17,Store C - Suburb,Tomatoes,Fresh Produce,4.41,kg,Overstock,9.35,
2026-03-17,Store C - Suburb,Muffins,Bakery,10.37,pcs,Damaged,32.54,
2026-03-18,Store C - Suburb,Milk,Dairy,11.5,kg,Expired,17.47,
2026-03-18,Store C - Suburb,Tomatoes,Fresh Produce,8.18,kg,Expired,20.37,
2026-03-18,Store C - Suburb,Carrots,Fresh Produce,0.97,kg,Customer Return,1.49,
2026-03-18,Store C - Suburb,Salmon,Meat,3.1,kg,Quality Issues,32.1,
2026-03-19,Store C - Suburb,Salmon,Meat,6.09,kg,Damaged,77.93,
2026-03-19,Store C - Suburb,Beef,Meat,3.99,kg,Damaged,44.02,
2026-03-19,Store C - Suburb,Tomatoes,Fresh Produce,9.6,kg,Overstock,19.2,
2026-03-19,Store C - Suburb,Carrots,Fresh Produce,1.51,kg,Damaged,2.55,
2026-03-20,Store C - Suburb,Salmon,Meat,9.36,kg,Customer Return,97.34,
2026-03-20,Store C - Suburb,Oranges,Fresh Produce,0.72,kg,Expired,1.5,
2026-03-20,Store C - Suburb,Apples,Fresh Produce,2.82,kg,Expired,7.13,
2026-03-21,Store C - Suburb,Oranges,Fresh Produce,4.63,kg,Customer Return,9.65,
2026-03-21,Store C - Suburb,Butter,Dairy,2.54,kg,Damaged,10.14,
2026-03-22,Store C - Suburb,Oranges,Fresh Produce,2.05,kg,Expired,3.5,
2026-03-22,Store C - Suburb,Carrots,Fresh Produce,0.33,kg,Damaged,0.4,
2026-03-22,Store C - Suburb,Yogurt,Dairy,5.34,kg,Overstock,12.15,
2026-03-23,Store C - Suburb,Lettuce,Fresh Produce,8.83,kg,Expired,14.96,
2026-03-23,Store C - Suburb,Milk,Dairy,1.53,kg,Damaged,1.95,
2026-03-23,Store C - Suburb,Carrots,Fresh Produce,2.61,kg,Expired,3.52,
2026-03-23,Store C - Suburb,Butter,Dairy,0.24,kg,Other,0.89,
2026-03-23,Store C - Suburb,Muffins,Bakery,8.26,pcs,Damaged,28.43,
2026-03-24,Store C - Suburb,Bread,Bakery,2.45,pcs,Expired,6.6,
2026-03-24,Store C - Suburb,Oranges,Fresh Produce,1.36,kg,Overstock,2.71,
2026-03-24,Store C - Suburb,Carrots,Fresh Produce,1.99,kg,Damaged,2.88,
2026-03-24,Store C - Suburb,Muffins,Bakery,6.67,pcs,Customer Return,19.18,
2026-03-24,Store C - Suburb,Apples,Fresh Produce,4.03,kg,Quality Issues,10.56,
2026-03-24,Store C - Suburb,Bananas,Fresh Produce,3.87,kg,Expired,4.81,
2026-03-25,Store C - Suburb,Milk,Dairy,9.63,kg,Overstock,17.27,
2026-03-25,Store C - Suburb,Beef,Meat,4.71,kg,Damaged,50.42,
2026-03-25,Store C - Suburb,Apples,Fresh Produce,3.89,kg,Expired,9.86,
2026-03-25,Store C - Suburb,Oranges,Fresh Produce,1.62,kg,Expired,3.54,
2026-03-26,Store C - Suburb,Chicken,Meat,10.0,kg,Quality Issues,82.92,
2026-03-26,Store C - Suburb,Carrots,Fresh Produce,1.4,kg,Staff Error,2.02,
2026-03-26,Store C - Suburb,Milk,Dairy,9.83,kg,Damaged,13.18,
2026-03-27,Store C - Suburb,Milk,Dairy,4.27,kg,Damaged,5.53,
2026-03-27,Store C - Suburb,Beef,Meat,5.93,kg,Overstock,51.56,
2026-03-28,Store C - Suburb,Oranges,Fresh Produce,1.62,kg,Quality Issues,3.57,
2026-03-28,Store C - Suburb,Beef,Meat,4.65,kg,Expired,52.18,
2026-03-28,Store C - Suburb,Muffins,Bakery,6.11,pcs,Overstock,16.66,
2026-03-28,Store C - Suburb,Chicken,Meat,9.58,kg,Other,64.77,
2026-03-28,Store C - Suburb,Bread,Bakery,9.73,pcs,Overstock,24.77,
2026-03-29,Store C - Suburb,Muffins,Bakery,10.68,pcs,Overstock,35.35,
2026-03-29,Store C - Suburb,Oranges,Fresh Produce,3.82,kg,Damaged,8.47,
2026-03-29,Store C - Suburb,Tomatoes,Fresh Produce,1.84,kg,Expired,4.25,
2026-03-29,Store C - Suburb,Salmon,Meat,11.41,kg,Damaged,162.95,
2026-03-30,Store C - Suburb,Lettuce,Fresh Produce,2.05,kg,Damaged,3.3,
2026-03-30,Store C - Suburb,Muffins,Bakery,11.54,pcs,Damaged,34.47,
2026-03-30,Store C - Suburb,Cheese,Dairy,2.57,kg,Expired,12.09,
2026-03-30,Store C - Suburb,Beef,Meat,4.78,kg,Overstock,46.6,
2026-03-30,Store C - Suburb,Yogurt,Dairy,5.01,kg,Expired,11.33,
2026-03-31,Store C - Suburb,Apples,Fresh Produce,5.01,kg,Expired,12.66,
2026-03-31,Store C - Suburb,Cheese,Dairy,5.06,kg,Damaged,23.88,
2026-03-31,Store C - Suburb,Butter,Dairy,1.52,kg,Expired,5.31,
2026-04-01,Store C - Suburb,Apples,Fresh Produce,2.65,kg,Expired,5.35,
2026-04-01,Store C - Suburb,Milk,Dairy,11.18,kg,Overstock,17.76,
2026-04-02,Store C - Suburb,Oranges,Fresh Produce,3.59,kg,Expired,8.38,
2026-04-02,Store C - Suburb,Beef,Meat,3.3,kg,Expired,34.84,
2026-04-02,Store C - Suburb,Yogurt,Dairy,1.0,kg,Damaged,2.29,
2026-04-02,Store C - Suburb,Salmon,Meat,9.56,kg,Overstock,113.37,
2026-04-02,Store C - Suburb,Lettuce,Fresh Produce,6.19,kg,Expired,11.59,
2026-04-03,Store C - Suburb,Milk,Dairy,4.16,kg,Expired,6.03,
2026-04-03,Store C - Suburb,Oranges,Fresh Produce,3.12,kg,Damaged,5.49,
2026-04-03,Store C - Suburb,Apples,Fresh Produce,3.38,kg,Quality Issues,7.74,
2026-04-03,Store C - Suburb,Yogurt,Dairy,2.22,kg,Damaged,3.97,
2026-04-04,Store C - Suburb,Cheese,Dairy,2.72,kg,Damaged,16.09,
2026-04-04,Store C - Suburb,Muffins,Bakery,6.78,pcs,Other,22.48,
2026-04-04,Store C - Suburb,Tomatoes,Fresh Produce,4.27,kg,Expired,8.11,
2026-04-04,Store C - Suburb,Lettuce,Fresh Produce,9.96,kg,Expired,19.19,
2026-04-04,Store C - Suburb,Milk,Dairy,7.17,kg,Quality Issues,11.83,
2026-04-05,Store C - Suburb,Apples,Fresh Produce,4.92,kg,Overstock,12.54,
2026-04-05,Store C - Suburb,Cheese,Dairy,4.95,kg,Damaged,20.35,
2026-04-05,Store C - Suburb,Yogurt,Dairy,5.29,kg,Damaged,11.89,
2026-04-06,Store C - Suburb,Milk,Dairy,4.44,kg,Expired,6.27,
2026-04-06,Store C - Suburb,Muffins,Bakery,6.04,pcs,Overstock,19.44,
2026-04-06,Store C - Suburb,Beef,Meat,4.22,kg,Damaged,41.89,
2026-04-06,Store C - Suburb,Tomatoes,Fresh Produce,2.97,kg,Damaged,7.52,
2026-04-06,Store C - Suburb,Cheese,Dairy,3.03,kg,Staff Error,13.06,
2026-04-06,Store C - Suburb,Chicken,Meat,9.24,kg,Overstock,74.33,
2026-04-07,Store C - Suburb,Yogurt,Dairy,4.58,kg,Damaged,9.25,
2026-04-07,Store C - Suburb,Bread,Bakery,2.03,pcs,Expired,6.62,
2026-04-08,Store C - Suburb,Cheese,Dairy,4.57,kg,Staff Error,23.42,
2026-04-08,Store C - Suburb,Bananas,Fresh Produce,4.39,kg,Expired,4.78,
2026-04-08,Store C - Suburb,Muffins,Bakery,7.99,pcs,Other,19.94,
2026-04-08,Store C - Suburb,Tomatoes,Fresh Produce,5.58,kg,Overstock,12.64,
2026-04-09,Store C - Suburb,Bread,Bakery,8.95,pcs,Expired,25.02,
2026-04-09,Store C - Suburb,Yogurt,Dairy,5.77,kg,Damaged,10.33,
2026-04-09,Store C - Suburb,Chicken,Meat,11.33,kg,Expired,93.51,
2026-04-09,Store C - Suburb,Bananas,Fresh Produce,2.65,kg,Customer Return,2.77,
2026-04-09,Store C - Suburb,Milk,Dairy,5.64,kg,Staff Error,8.73,
